,edit_count,sentiment_mean,neg_sentiment_ratio
2016-09-27,3.3666666666666667,-0.3275552651608772,0.45113756613756617
2016-09-28,3.066666666666667,-0.3014931022229358,0.4215079365079365
2016-09-29,2.566666666666667,-0.28176160127943395,0.3948412698412699
2016-09-30,2.1,-0.26697384288932524,0.37103174603174605
2016-10-01,1.9666666666666666,-0.23376668116475782,0.3376984126984127
2016-10-02,1.7333333333333334,-0.2190651367777579,0.31388888888888894
2016-10-03,1.6,-0.22053974923233122,0.2972222222222223
2016-10-04,1.4666666666666666,-0.20318616237978068,0.27222222222222225
2016-10-05,1.5333333333333334,-0.23646602637310749,0.3055555555555556
2016-10-06,1.3,-0.19738748337541306,0.2833333333333333
2016-10-07,1.8333333333333333,-0.17956224296774184,0.2753968253968254
2016-10-08,1.8666666666666667,-0.21286804491565342,0.30873015873015874
2016-10-09,1.9,-0.24618275577113743,0.34206349206349207
2016-10-10,1.8666666666666667,-0.21286941383566177,0.30873015873015874
2016-10-11,1.8666666666666667,-0.21286941383566177,0.30873015873015874
2016-10-12,1.8666666666666667,-0.21286941383566177,0.30873015873015874
2016-10-13,1.6333333333333333,-0.17968927352201372,0.2753968253968254
2016-10-14,1.5,-0.15144683713950807,0.25873015873015875
2016-10-15,1.4666666666666666,-0.09319993848838504,0.22539682539682543
2016-10-16,1.3666666666666667,-0.08203389904801807,0.20317460317460317
2016-10-17,1.2666666666666666,-0.05900124306716616,0.16984126984126982
2016-10-18,1.3333333333333333,-0.09190475935973819,0.20317460317460317
2016-10-19,1.2666666666666666,-0.12363078092771863,0.20317460317460317
2016-10-20,1.2666666666666666,-0.12363078092771863,0.20317460317460317
2016-10-21,1.2666666666666666,-0.12363078092771863,0.20317460317460317
2016-10-22,1.2666666666666666,-0.12363078092771863,0.20317460317460317
2016-10-23,1.2666666666666666,-0.12363078092771863,0.20317460317460317
2016-10-24,1.2666666666666666,-0.12363078092771863,0.20317460317460317
2016-10-25,1.3,-0.09031813437976535,0.20317460317460317
2016-10-26,1.3,-0.09031813437976535,0.20317460317460317
2016-10-27,1.2666666666666666,-0.11965842838325198,0.21984126984126984
2016-10-28,1.3333333333333333,-0.12380674079297081,0.2365079365079365
2016-10-29,1.3333333333333333,-0.12380674079297081,0.2365079365079365
2016-10-30,1.3333333333333333,-0.12380674079297081,0.2365079365079365
2016-10-31,1.3333333333333333,-0.12380674079297081,0.2365079365079365
2016-11-01,1.3333333333333333,-0.12380674079297081,0.2365079365079365
2016-11-02,1.3333333333333333,-0.12380674079297081,0.2365079365079365
2016-11-03,1.3333333333333333,-0.12380674079297081,0.2365079365079365
2016-11-04,1.3333333333333333,-0.06394463276106215,0.20317460317460317
2016-11-05,1.2,-0.10369508195491065,0.22539682539682543
2016-11-06,0.5,-0.08907775183518728,0.2
2016-11-07,0.5666666666666667,-0.04468624293804169,0.17777777777777778
2016-11-08,0.6333333333333333,-0.044652625256114534,0.17777777777777778
2016-11-09,0.6333333333333333,-0.044652625256114534,0.17777777777777778
2016-11-10,0.6666666666666666,-0.077956865562333,0.21111111111111114
2016-11-11,0.6666666666666666,-0.077956865562333,0.21111111111111114
2016-11-12,0.6666666666666666,-0.077956865562333,0.21111111111111114
2016-11-13,0.6,-0.07378796968195173,0.19444444444444448
2016-11-14,0.5666666666666667,-0.09872533513440025,0.19444444444444448
2016-11-15,0.6666666666666666,-0.12859324316183726,0.2277777777777778
2016-11-16,0.7,-0.16185297667980195,0.2611111111111111
2016-11-17,0.6333333333333333,-0.12894946038722993,0.2277777777777778
2016-11-18,0.6333333333333333,-0.12894946038722993,0.2277777777777778
2016-11-19,0.6333333333333333,-0.12894946038722993,0.2277777777777778
2016-11-20,0.6333333333333333,-0.12894946038722993,0.2277777777777778
2016-11-21,0.7,-0.16027257641156514,0.2611111111111111
2016-11-22,0.8333333333333334,-0.1894696444272995,0.29444444444444445
2016-11-23,1.2666666666666666,-0.2037355981576137,0.3175213675213675
2016-11-24,1.2333333333333334,-0.23704824470556699,0.3175213675213675
2016-11-25,1.2666666666666666,-0.20496779305812637,0.3175213675213675
2016-11-26,1.2666666666666666,-0.2048336965151322,0.3175213675213675
2016-11-27,1.2333333333333334,-0.23382370693561358,0.33418803418803417
2016-11-28,1.2666666666666666,-0.2669620297658138,0.3675213675213675
2016-11-29,1.2666666666666666,-0.2669620297658138,0.3675213675213675
2016-11-30,1.2666666666666666,-0.2669620297658138,0.3675213675213675
2016-12-01,1.3,-0.30024277988152626,0.4008547008547009
2016-12-02,1.3666666666666667,-0.3044334632463944,0.41752136752136754
2016-12-03,1.3666666666666667,-0.3044334632463944,0.41752136752136754
2016-12-04,1.3333333333333333,-0.3631321025200379,0.45085470085470086
2016-12-05,1.2666666666666666,-0.33036390267885646,0.41752136752136754
2016-12-06,1.2666666666666666,-0.33036390267885646,0.41752136752136754
2016-12-07,1.2666666666666666,-0.3551726267378555,0.42863247863247866
2016-12-08,1.1666666666666667,-0.3218915335642986,0.39529914529914534
2016-12-09,1.1666666666666667,-0.3218915335642986,0.39529914529914534
2016-12-10,1.1333333333333333,-0.28858729325808014,0.36196581196581196
2016-12-11,1.1333333333333333,-0.28858729325808014,0.36196581196581196
2016-12-12,1.5333333333333334,-0.31949958079136337,0.39529914529914534
2016-12-13,1.5333333333333334,-0.31949958079136337,0.39529914529914534
2016-12-14,1.8,-0.3280090619929326,0.41613247863247865
2016-12-15,1.8333333333333333,-0.2823226251344905,0.39113247863247863
2016-12-16,1.8333333333333333,-0.2820087470751033,0.39113247863247863
2016-12-17,1.9333333333333333,-0.3140192632682812,0.42446581196581196
2016-12-18,1.9333333333333333,-0.3140192632682812,0.42446581196581196
2016-12-19,1.9333333333333333,-0.3140192632682812,0.42446581196581196
2016-12-20,1.9333333333333333,-0.3140192632682812,0.42446581196581196
2016-12-21,1.8666666666666667,-0.28269614724394604,0.39113247863247863
2016-12-22,1.7666666666666666,-0.22062775341746135,0.3577991452991453
2016-12-23,1.3666666666666667,-0.23867084309458736,0.3680555555555556
2016-12-24,1.3666666666666667,-0.23867084309458736,0.3680555555555556
2016-12-25,1.3333333333333333,-0.2707512947420279,0.3680555555555556
2016-12-26,1.3,-0.2375848206381003,0.33472222222222225
2016-12-27,1.2666666666666666,-0.2044464978079001,0.30138888888888893
2016-12-28,1.2666666666666666,-0.2039872221648693,0.30138888888888893
2016-12-29,1.2666666666666666,-0.2039872221648693,0.30138888888888893
2016-12-30,1.3,-0.23716990277171135,0.33472222222222225
2016-12-31,1.2666666666666666,-0.20388915265599886,0.30138888888888893
2017-01-01,1.2,-0.1996984692911307,0.28472222222222227
2017-01-02,1.2,-0.1996984692911307,0.28472222222222227
2017-01-03,1.3333333333333333,-0.16737087969978648,0.26472222222222225
2017-01-04,1.3666666666666667,-0.20065874859690666,0.2980555555555556
2017-01-05,1.3666666666666667,-0.20065874859690666,0.2980555555555556
2017-01-06,1.2666666666666666,-0.1869357314871417,0.2758333333333333
2017-01-07,1.2666666666666666,-0.1869357314871417,0.2758333333333333
2017-01-08,1.3333333333333333,-0.21704889805780517,0.3091666666666667
2017-01-09,1.3333333333333333,-0.21704889805780517,0.3091666666666667
2017-01-10,1.3333333333333333,-0.21704889805780517,0.3091666666666667
2017-01-11,0.9666666666666667,-0.2193073682155874,0.30916666666666665
2017-01-12,0.9666666666666667,-0.2193073682155874,0.30916666666666665
2017-01-13,0.7,-0.21079788701401816,0.2883333333333333
2017-01-14,0.5666666666666667,-0.22661641584502326,0.27999999999999997
2017-01-15,1.2666666666666666,-0.18406188444055693,0.25727272727272726
2017-01-16,1.1666666666666667,-0.15205136824737894,0.22393939393939397
2017-01-17,1.2333333333333334,-0.1492737053741108,0.24060606060606063
2017-01-18,1.3,-0.15539644747069387,0.25727272727272726
2017-01-19,1.3333333333333333,-0.18867872942577707,0.29060606060606065
2017-01-20,1.3333333333333333,-0.18867872942577707,0.29060606060606065
2017-01-21,1.4,-0.2354314663915923,0.31282828282828284
2017-01-22,1.3666666666666667,-0.20312242298415212,0.2794949494949495
2017-01-23,1.3666666666666667,-0.20312242298415212,0.2794949494949495
2017-01-24,1.4,-0.23337762543649382,0.31282828282828284
2017-01-25,1.4,-0.23337762543649382,0.31282828282828284
2017-01-26,1.4,-0.23337762543649382,0.31282828282828284
2017-01-27,1.3666666666666667,-0.20069857824932444,0.2794949494949495
2017-01-28,1.3666666666666667,-0.20069857824932444,0.2794949494949495
2017-01-29,1.3333333333333333,-0.1675158976424824,0.24616161616161616
2017-01-30,1.4,-0.17170730023673084,0.2628282828282828
2017-01-31,1.4,-0.17170730023673084,0.2628282828282828
2017-02-01,1.4,-0.17170730023673084,0.2628282828282828
2017-02-02,1.2333333333333334,-0.17191849459301342,0.2494949494949495
2017-02-03,1.2333333333333334,-0.1718319069255482,0.2494949494949495
2017-02-04,1.2333333333333334,-0.1718319069255482,0.2494949494949495
2017-02-05,1.2333333333333334,-0.1718319069255482,0.2494949494949495
2017-02-06,1.3333333333333333,-0.19579386687037922,0.2828282828282828
2017-02-07,1.2666666666666666,-0.16568070029971577,0.2494949494949495
2017-02-08,1.5,-0.19892297873937378,0.2828282828282828
2017-02-09,1.5,-0.19892297873937378,0.2828282828282828
2017-02-10,1.7,-0.14272044333716666,0.25425685425685424
2017-02-11,1.7,-0.14272044333716666,0.25425685425685424
2017-02-12,1.7333333333333334,-0.17602745525936717,0.28759018759018756
2017-02-13,1.7333333333333334,-0.17602745525936717,0.28759018759018756
2017-02-14,1.0,-0.18563613120525604,0.27698412698412694
2017-02-15,1.0,-0.18563613120525604,0.27698412698412694
2017-02-16,1.0333333333333334,-0.1607249345098223,0.26031746031746034
2017-02-17,0.9666666666666667,-0.15460219241323925,0.24365079365079367
2017-02-18,0.9333333333333333,-0.12131991045815606,0.21031746031746035
2017-02-19,0.9333333333333333,-0.12131991045815603,0.21031746031746035
2017-02-20,0.8333333333333334,-0.10743849930309114,0.18809523809523807
2017-02-21,0.8333333333333334,-0.10743849930309114,0.18809523809523807
2017-02-22,0.8333333333333334,-0.10743849930309114,0.18809523809523807
2017-02-23,0.8,-0.07718329685074941,0.15476190476190474
2017-02-24,1.1,-0.10841315842810131,0.18809523809523807
2017-02-25,1.1,-0.10841315842810131,0.18809523809523807
2017-02-26,1.1333333333333333,-0.07581336157662527,0.18809523809523807
2017-02-27,1.2,-0.07600350933415549,0.20476190476190476
2017-02-28,1.2666666666666666,-0.0760720119589851,0.22142857142857142
2017-03-01,1.2666666666666666,-0.1043875570808138,0.23809523809523808
2017-03-02,1.3,-0.1377010500147229,0.2714285714285714
2017-03-03,1.3666666666666667,-0.17079090830825625,0.30476190476190473
2017-03-04,1.3666666666666667,-0.17079090830825625,0.30476190476190473
2017-03-05,1.3333333333333333,-0.13758962707860128,0.2714285714285714
2017-03-06,1.3666666666666667,-0.17086482402824218,0.30476190476190473
2017-03-07,1.3666666666666667,-0.17086482402824218,0.30476190476190473
2017-03-08,1.2666666666666666,-0.14690286408341122,0.2714285714285714
2017-03-09,1.2666666666666666,-0.14690286408341122,0.2714285714285714
2017-03-10,1.0333333333333334,-0.11366058564375317,0.23809523809523808
2017-03-11,1.0666666666666667,-0.14688008205285147,0.2714285714285714
2017-03-12,0.8333333333333334,-0.16991185976399314,0.26666666666666666
2017-03-13,0.9666666666666667,-0.1410203589333428,0.26666666666666666
2017-03-14,0.9333333333333333,-0.1077133470111423,0.23333333333333334
2017-03-15,1.0333333333333334,-0.1175095710489485,0.25555555555555554
2017-03-16,1.1,-0.12020923925770655,0.2722222222222222
2017-03-17,1.1666666666666667,-0.09108808570437962,0.2722222222222222
2017-03-18,1.0666666666666667,-0.11877694527308146,0.2722222222222222
2017-03-19,1.1,-0.09383957982063293,0.2722222222222222
2017-03-20,1.1,-0.09383957982063293,0.2722222222222222
2017-03-21,1.1666666666666667,-0.06129861275355021,0.2722222222222222
2017-03-22,1.2,-0.09458905855814616,0.3055555555555555
2017-03-23,1.2,-0.09458905855814616,0.3055555555555555
2017-03-24,1.2333333333333334,-0.06965169310569763,0.3055555555555555
2017-03-25,1.3,-0.09488674104213715,0.33888888888888885
2017-03-26,1.0333333333333334,-0.09697341620922088,0.33888888888888885
2017-03-27,1.0333333333333334,-0.09697341620922088,0.33888888888888885
2017-03-28,1.0,-0.1295732130606969,0.33888888888888885
2017-03-29,0.9333333333333333,-0.1293830653031667,0.3222222222222222
2017-03-30,0.8666666666666667,-0.1293145626783371,0.3055555555555555
2017-03-31,0.8,-0.09680761496225992,0.2722222222222222
2017-04-01,0.7666666666666667,-0.06349412202835084,0.23888888888888887
2017-04-02,0.8,-0.019853103160858154,0.21666666666666665
2017-04-03,0.8,-0.019853103160858154,0.21666666666666667
2017-04-04,0.8,-0.019853103160858154,0.21666666666666667
2017-04-05,0.7666666666666667,0.013422093788782756,0.18333333333333332
2017-04-06,0.7666666666666667,0.013422093788782756,0.18333333333333332
2017-04-07,0.7666666666666667,0.013422093788782756,0.18333333333333332
2017-04-08,0.7666666666666667,0.013422093788782756,0.18333333333333332
2017-04-09,0.7666666666666667,0.013422093788782756,0.18333333333333332
2017-04-10,0.7333333333333333,0.04664159019788106,0.15
2017-04-11,0.7333333333333333,0.04664159019788106,0.15
2017-04-12,0.6,0.017750089367230732,0.15
2017-04-13,0.6,0.017750089367230732,0.15
2017-04-14,0.5,0.027546313405036927,0.1277777777777778
2017-04-15,0.4666666666666667,0.00013281504313151043,0.14444444444444443
2017-04-16,0.5,-0.0409996896982193,0.16666666666666666
2017-04-17,0.5,-0.0409996896982193,0.16666666666666666
2017-04-18,0.5333333333333333,-0.09290145536263784,0.2
2017-04-19,0.5333333333333333,-0.09290145536263784,0.2
2017-04-20,0.6666666666666666,-0.11863541470633614,0.2111111111111111
2017-04-21,0.6666666666666666,-0.05552113519774544,0.17777777777777776
2017-04-22,0.7,-0.08809139000044929,0.2111111111111111
2017-04-23,0.6666666666666666,-0.11302875545289782,0.2111111111111111
2017-04-24,0.6333333333333333,-0.12009398506747353,0.2111111111111111
2017-04-25,0.6,-0.0867774483230379,0.17777777777777776
2017-04-26,0.8666666666666667,-0.08372098025348453,0.19027777777777777
2017-04-27,1.0333333333333334,-0.10400873161024518,0.21694444444444444
2017-04-28,1.0333333333333334,-0.10400873161024518,0.21694444444444444
2017-04-29,1.1,-0.13587541417943108,0.25027777777777777
2017-04-30,1.1333333333333333,-0.1685190820362833,0.2836111111111111
2017-05-01,1.1333333333333333,-0.1685190820362833,0.2836111111111111
2017-05-02,1.1,-0.21202751335170536,0.3058333333333333
2017-05-03,1.2,-0.18442225923140843,0.3058333333333333
2017-05-04,1.2666666666666666,-0.15148122777541478,0.3058333333333333
2017-05-05,1.5,-0.1828651886468842,0.3391666666666666
2017-05-06,1.8,-0.20063205528669256,0.3650925925925926
2017-05-07,2.033333333333333,-0.19838122921172904,0.37937830687830687
2017-05-08,2.2666666666666666,-0.2276348746658633,0.4127116402116402
2017-05-09,2.433333333333333,-0.23703098186267116,0.4327116402116402
2017-05-10,2.533333333333333,-0.2503024023944739,0.4549338624338624
2017-05-11,2.6,-0.28132423283404145,0.48826719576719574
2017-05-12,2.6,-0.28132423283404145,0.48826719576719574
2017-05-13,2.6,-0.28132423283404145,0.48826719576719574
2017-05-14,2.6666666666666665,-0.2829542738372687,0.5049338624338624
2017-05-15,2.933333333333333,-0.25812003236756753,0.49011904761904757
2017-05-16,3.1,-0.2709204452409946,0.49706349206349204
2017-05-17,3.2333333333333334,-0.297927999215782,0.5303968253968254
2017-05-18,3.3333333333333335,-0.29225638440992463,0.5237301587301587
2017-05-19,3.3333333333333335,-0.29225638440992463,0.5237301587301587
2017-05-20,3.1666666666666665,-0.33224215870181084,0.5459523809523809
2017-05-21,3.1333333333333333,-0.3620659924058056,0.5459523809523809
2017-05-22,3.1,-0.32949573760310175,0.5126190476190476
2017-05-23,3.1,-0.32949573760310175,0.5126190476190476
2017-05-24,3.066666666666667,-0.2971954600520865,0.47928571428571426
2017-05-25,3.1666666666666665,-0.31095695129778017,0.5015079365079365
2017-05-26,3.0,-0.34688351401103235,0.5223412698412698
2017-05-27,3.1,-0.351621799204873,0.5248412698412699
2017-05-28,3.1333333333333333,-0.38484129561397135,0.5581746031746032
2017-05-29,3.1,-0.38594979001494945,0.5581746031746032
2017-05-30,3.1666666666666665,-0.34504991259918644,0.535952380952381
2017-05-31,3.2333333333333334,-0.34920655078436963,0.5526190476190477
2017-06-01,3.2,-0.3495464254095756,0.5526190476190477
2017-06-02,3.1,-0.37715167952987255,0.5526190476190477
2017-06-03,3.3,-0.420020657314983,0.5734523809523809
2017-06-04,3.2,-0.42185447226519934,0.5734523809523809
2017-06-05,2.933333333333333,-0.3803792223831018,0.547526455026455
2017-06-06,2.8333333333333335,-0.41586903508929984,0.566574074074074
2017-06-07,2.8,-0.3991121329036024,0.5554629629629629
2017-06-08,2.6333333333333333,-0.3897160257067946,0.535462962962963
2017-06-09,2.533333333333333,-0.37644460517499184,0.5132407407407408
2017-06-10,2.466666666666667,-0.34542277473542427,0.4799074074074074
2017-06-11,2.466666666666667,-0.34542277473542427,0.4799074074074074
2017-06-12,2.6,-0.3617845989101463,0.5049074074074074
2017-06-13,2.566666666666667,-0.32730570900771355,0.48824074074074075
2017-06-14,2.3,-0.35514678824279045,0.5030555555555556
2017-06-15,2.1666666666666665,-0.33275490620070036,0.4905555555555556
2017-06-16,2.066666666666667,-0.2798164786729548,0.45722222222222225
2017-06-17,2.033333333333333,-0.25967573184106085,0.4472222222222222
2017-06-18,2.1333333333333333,-0.2929438192811277,0.4805555555555555
2017-06-19,2.2666666666666666,-0.293056413249837,0.4805555555555555
2017-06-20,2.566666666666667,-0.31962809920862867,0.5101851851851852
2017-06-21,2.6,-0.3529399927512363,0.5435185185185186
2017-06-22,2.7333333333333334,-0.3697278734103397,0.5685185185185185
2017-06-23,2.9,-0.3564347354626214,0.5751851851851852
2017-06-24,2.9,-0.3538006512379204,0.5751851851851851
2017-06-25,2.8333333333333335,-0.28784369641432056,0.5418518518518518
2017-06-26,2.6666666666666665,-0.2700704358242176,0.5349074074074075
2017-06-27,2.6333333333333333,-0.23685093941511934,0.5015740740740741
2017-06-28,2.6,-0.2038757624449553,0.46824074074074074
2017-06-29,2.533333333333333,-0.24541343936213741,0.49046296296296293
2017-06-30,2.533333333333333,-0.21631943572450568,0.47379629629629627
2017-07-01,2.5,-0.183022290357837,0.44046296296296295
2017-07-02,2.533333333333333,-0.21633654225755622,0.47379629629629627
2017-07-03,2.3,-0.18731946735470384,0.45296296296296296
2017-07-04,2.3333333333333335,-0.18711897838998723,0.45296296296296296
2017-07-05,2.3,-0.21082736163227647,0.45296296296296296
2017-07-06,2.1666666666666665,-0.17758837500104196,0.41962962962962963
2017-07-07,2.0,-0.1983711937290651,0.43074074074074076
2017-07-08,2.2,-0.19953336509289565,0.4474074074074074
2017-07-09,2.3,-0.23259973452047067,0.48074074074074075
2017-07-10,2.3333333333333335,-0.2537277333493586,0.5140740740740741
2017-07-11,2.433333333333333,-0.28704631983130063,0.5474074074074075
2017-07-12,2.4,-0.28571439957177197,0.5446296296296296
2017-07-13,2.433333333333333,-0.35185298200006837,0.5779629629629629
2017-07-14,2.4,-0.3187329776640292,0.5446296296296296
2017-07-15,2.4,-0.3488910046771721,0.5612962962962963
2017-07-16,2.3666666666666667,-0.37482187823013025,0.5612962962962963
2017-07-17,2.2333333333333334,-0.3736698396559115,0.5446296296296296
2017-07-18,2.433333333333333,-0.36596437966382056,0.5409259259259259
2017-07-19,2.3666666666666667,-0.34654630219494853,0.5298148148148148
2017-07-20,2.066666666666667,-0.31997461623615686,0.5001851851851852
2017-07-21,2.066666666666667,-0.3198494206534492,0.5001851851851852
2017-07-22,1.9333333333333333,-0.30306153999434576,0.47518518518518515
2017-07-23,1.7666666666666666,-0.31635467794206407,0.4685185185185185
2017-07-24,1.6666666666666667,-0.3052272709210714,0.44629629629629625
2017-07-25,1.6333333333333333,-0.33831413110097247,0.44629629629629625
2017-07-26,1.5666666666666667,-0.36429488049613107,0.4574074074074074
2017-07-27,1.6,-0.39761444714334276,0.4907407407407407
2017-07-28,1.6,-0.39761444714334276,0.4907407407407407
2017-07-29,1.6666666666666667,-0.39754258645905394,0.4907407407407407
2017-07-30,1.8333333333333333,-0.45576498078921485,0.524074074074074
2017-07-31,1.8666666666666667,-0.42664451964317807,0.524074074074074
2017-08-01,1.8333333333333333,-0.39333026774345886,0.4907407407407407
2017-08-02,1.8,-0.4124193963171944,0.4907407407407407
2017-08-03,1.7333333333333334,-0.41263002933017784,0.4907407407407407
2017-08-04,1.8,-0.41034851651343085,0.5074074074074074
2017-08-05,1.8,-0.41034851651343085,0.5074074074074074
2017-08-06,1.8666666666666667,-0.4103894854348803,0.5074074074074074
2017-08-07,1.7333333333333334,-0.41335380422690554,0.5074074074074074
2017-08-08,1.8,-0.3870469404686065,0.49407407407407405
2017-08-09,2.033333333333333,-0.3832634149420829,0.4857407407407407
2017-08-10,1.9666666666666666,-0.3832657560800749,0.48574074074074075
2017-08-11,1.8666666666666667,-0.3682358521648815,0.4635185185185185
2017-08-12,1.8,-0.33494611863579066,0.43018518518518517
2017-08-13,1.8666666666666667,-0.36674052163248966,0.4635185185185185
2017-08-14,1.7333333333333334,-0.3341626125999859,0.43018518518518517
2017-08-15,1.8666666666666667,-0.36381057038193654,0.4635185185185185
2017-08-16,1.8666666666666667,-0.36381057038193654,0.4635185185185185
